id	Disease	Sample_Type	Protocol	Platform
TCGA-A3-A8CQ-01A-11R-A37P-13	KIRC	1	MultiMACs	HiSeq
TCGA-A3-A8OU-01A-11R-A37P-13	KIRC	1	MultiMACs	HiSeq
TCGA-A3-A8OV-01A-11R-A37P-13	KIRC	1	MultiMACs	HiSeq
TCGA-A3-A8OW-01A-11R-A37P-13	KIRC	1	MultiMACs	HiSeq
TCGA-A3-A8OX-01A-11R-A37P-13	KIRC	1	MultiMACs	HiSeq
TCGA-AK-3426-01A-02R-1324-13	KIRC	1	MultiMACs	GA
TCGA-AK-3427-01A-01T-0860-13	KIRC	1	MultiMACs	GA
TCGA-AK-3428-01A-02R-1276-13	KIRC	1	MultiMACs	GA
TCGA-AK-3429-01A-02R-1324-13	KIRC	1	MultiMACs	GA
TCGA-AK-3430-01A-01T-1187-13	KIRC	1	MultiMACs	GA
TCGA-AK-3431-01A-02R-1276-13	KIRC	1	MultiMACs	GA
TCGA-AK-3433-01A-02R-1276-13	KIRC	1	MultiMACs	GA
TCGA-AK-3434-01A-02R-1276-13	KIRC	1	MultiMACs	GA
TCGA-AK-3436-01A-02R-1324-13	KIRC	1	MultiMACs	GA
TCGA-AK-3440-01A-02R-1276-13	KIRC	1	MultiMACs	GA
TCGA-AK-3443-01A-02R-1324-13	KIRC	1	MultiMACs	GA
TCGA-AK-3444-01A-02R-1324-13	KIRC	1	MultiMACs	GA
TCGA-AK-3445-01A-02R-1276-13	KIRC	1	MultiMACs	GA
TCGA-AK-3447-01A-01T-0860-13	KIRC	1	MultiMACs	GA
TCGA-AK-3450-01A-02R-1276-13	KIRC	1	MultiMACs	GA
TCGA-AK-3451-01A-02T-1187-13	KIRC	1	MultiMACs	GA
TCGA-AK-3453-01A-02R-1276-13	KIRC	1	MultiMACs	GA
TCGA-AK-3454-01A-02R-1276-13	KIRC	1	MultiMACs	GA
TCGA-AK-3455-01A-01T-0860-13	KIRC	1	MultiMACs	GA
TCGA-AK-3456-01A-02R-1324-13	KIRC	1	MultiMACs	GA
TCGA-AK-3458-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-AK-3460-01A-02R-1276-13	KIRC	1	MultiMACs	GA
TCGA-AK-3461-01A-02R-1276-13	KIRC	1	MultiMACs	GA
TCGA-AK-3465-01A-02R-1324-13	KIRC	1	MultiMACs	GA
TCGA-AS-3777-01A-01T-0860-13	KIRC	1	MultiMACs	GA
TCGA-B0-4688-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4690-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4691-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4693-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4694-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4696-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4697-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4698-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-4699-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4700-01A-02R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-4700-11A-01R-1540-13	KIRC	11	MultiMACs	HiSeq
TCGA-B0-4701-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4703-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4706-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-4707-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4710-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-4712-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-4712-11A-02R-1502-13	KIRC	11	MultiMACs	HiSeq
TCGA-B0-4713-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4714-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4718-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4810-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-4811-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-4813-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4814-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4815-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-4816-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-4817-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4818-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-4819-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4821-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-4822-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4823-01A-02R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-4824-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4827-01A-02R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-4828-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4833-01A-01R-1304-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-4834-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-4836-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-4837-01A-01R-1304-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-4838-01A-01R-1304-13	KIRC	1	MultiMACs	GA
TCGA-B0-4839-01A-01R-1304-13	KIRC	1	MultiMACs	GA
TCGA-B0-4841-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4842-01A-02R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-4843-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4844-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4845-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4846-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4847-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4848-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4849-01A-01R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B0-4852-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-4945-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5075-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5077-01A-01R-1333-13	KIRC	1	MultiMACs	GA
TCGA-B0-5080-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5081-01A-01R-1333-13	KIRC	1	MultiMACs	GA
TCGA-B0-5083-01A-02R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5084-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5085-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5088-01A-01R-1333-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5092-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5094-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5095-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5096-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5097-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5098-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5099-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5100-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5102-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5104-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5106-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5107-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5108-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5109-01A-02R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5110-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5113-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5115-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5116-01A-02R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5117-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5119-01A-02R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5120-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5121-01A-02R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B0-5399-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5400-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5402-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5402-11A-01R-1502-13	KIRC	11	MultiMACs	HiSeq
TCGA-B0-5690-01A-11R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5690-11A-01R-1540-13	KIRC	11	MultiMACs	HiSeq
TCGA-B0-5691-01A-11R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5691-11A-01R-1540-13	KIRC	11	MultiMACs	HiSeq
TCGA-B0-5692-01A-11R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5693-01A-11R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5694-01A-11R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5694-11A-01R-1540-13	KIRC	11	MultiMACs	HiSeq
TCGA-B0-5695-01A-11R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5696-01A-11R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5696-11A-01R-1540-13	KIRC	11	MultiMACs	HiSeq
TCGA-B0-5697-01A-11R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5697-11A-01R-1540-13	KIRC	11	MultiMACs	HiSeq
TCGA-B0-5698-01A-11R-1671-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5699-01A-11R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5699-11A-01R-1540-13	KIRC	11	MultiMACs	HiSeq
TCGA-B0-5700-01A-11R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5701-01A-11R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5701-11A-01R-1540-13	KIRC	11	MultiMACs	HiSeq
TCGA-B0-5702-01A-11R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5703-01A-11R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5703-11A-01R-1540-13	KIRC	11	MultiMACs	HiSeq
TCGA-B0-5705-01A-11R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5705-11A-01R-1540-13	KIRC	11	MultiMACs	HiSeq
TCGA-B0-5706-01A-11R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5706-11A-01R-1540-13	KIRC	11	MultiMACs	HiSeq
TCGA-B0-5707-01A-11R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5709-01A-11R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5709-11A-01R-1540-13	KIRC	11	MultiMACs	HiSeq
TCGA-B0-5710-01A-11R-1671-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5711-01A-11R-1671-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5711-11A-01R-1671-13	KIRC	11	MultiMACs	HiSeq
TCGA-B0-5712-01A-11R-1671-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5712-11A-01R-1671-13	KIRC	11	MultiMACs	HiSeq
TCGA-B0-5713-01A-11R-1671-13	KIRC	1	MultiMACs	HiSeq
TCGA-B0-5812-01A-11R-1671-13	KIRC	1	MultiMACs	HiSeq
TCGA-B2-3923-01A-02R-1324-13	KIRC	1	MultiMACs	GA
TCGA-B2-3924-01A-02R-1324-13	KIRC	1	MultiMACs	GA
TCGA-B2-4098-01A-02R-1324-13	KIRC	1	MultiMACs	GA
TCGA-B2-4099-01A-02T-1187-13	KIRC	1	MultiMACs	GA
TCGA-B2-4101-01A-02R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B2-4102-01A-02R-1324-13	KIRC	1	MultiMACs	GA
TCGA-B2-5633-01A-01R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B2-5635-01A-01R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B2-5636-01A-02R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B2-5636-11A-01R-1540-13	KIRC	11	MultiMACs	HiSeq
TCGA-B2-5639-01A-01R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B2-5641-01A-01R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B2-5641-11A-01R-1540-13	KIRC	11	MultiMACs	HiSeq
TCGA-B2-A4SR-01A-11R-A25Z-13	KIRC	1	MultiMACs	HiSeq
TCGA-B4-5377-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-B4-5378-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-B4-5832-01A-11R-1671-13	KIRC	1	MultiMACs	HiSeq
TCGA-B4-5834-01A-11R-1671-13	KIRC	1	MultiMACs	HiSeq
TCGA-B4-5835-01A-11R-1671-13	KIRC	1	MultiMACs	HiSeq
TCGA-B4-5836-01A-11R-1671-13	KIRC	1	MultiMACs	HiSeq
TCGA-B4-5838-01A-11R-1671-13	KIRC	1	MultiMACs	HiSeq
TCGA-B4-5843-01A-11R-1671-13	KIRC	1	MultiMACs	HiSeq
TCGA-B4-5844-01A-11R-1671-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-4143-01A-01T-1187-13	KIRC	1	MultiMACs	GA
TCGA-B8-4146-01B-11R-1671-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-4148-01A-02R-1324-13	KIRC	1	MultiMACs	GA
TCGA-B8-4151-01A-01T-1187-13	KIRC	1	MultiMACs	GA
TCGA-B8-4153-01B-11R-1671-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-4154-01A-01T-1187-13	KIRC	1	MultiMACs	GA
TCGA-B8-4619-01A-01R-1187-13	KIRC	1	MultiMACs	GA
TCGA-B8-4619-11A-01R-1757-13	KIRC	11	MultiMACs	HiSeq
TCGA-B8-4620-01A-01R-1187-13	KIRC	1	MultiMACs	GA
TCGA-B8-4620-11A-01R-1757-13	KIRC	11	MultiMACs	HiSeq
TCGA-B8-4621-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-4622-01A-02R-1276-13	KIRC	1	MultiMACs	GA
TCGA-B8-4622-11A-01R-1757-13	KIRC	11	MultiMACs	HiSeq
TCGA-B8-5158-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B8-5159-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B8-5162-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B8-5163-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B8-5164-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B8-5165-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-B8-5545-01A-01R-1671-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-5546-01A-01R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-5549-01A-01R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-5549-11A-01R-1540-13	KIRC	11	MultiMACs	HiSeq
TCGA-B8-5550-01A-01R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-5551-01A-01R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-5552-01B-11R-1671-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-5552-11A-01R-1671-13	KIRC	11	MultiMACs	HiSeq
TCGA-B8-5553-01A-01R-1540-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-A54D-01A-21R-A25Z-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-A54E-01A-11R-A25Z-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-A54F-01A-11R-A25Z-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-A54G-01A-11R-A25Z-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-A54H-01A-11R-A33A-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-A54I-01A-21R-A33A-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-A54J-01A-11R-A33A-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-A7U6-01A-12R-A37P-13	KIRC	1	MultiMACs	HiSeq
TCGA-B8-A8YJ-01A-13R-A39B-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4158-01A-02R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4159-01A-02R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4160-01A-02R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4161-01A-02R-1324-13	KIRC	1	MultiMACs	GA
TCGA-BP-4162-01A-02R-1324-13	KIRC	1	MultiMACs	GA
TCGA-BP-4163-01A-02R-1324-13	KIRC	1	MultiMACs	GA
TCGA-BP-4164-01A-02R-1324-13	KIRC	1	MultiMACs	GA
TCGA-BP-4165-01A-02R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4166-01A-02R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4167-01A-02R-1324-13	KIRC	1	MultiMACs	GA
TCGA-BP-4169-01A-02R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4173-01A-02R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4174-01A-02R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4176-01A-02R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4177-01A-02R-1419-13	KIRC	1	MultiMACs	GA
TCGA-BP-4325-01A-02R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4326-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4327-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4329-01A-02R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4330-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4332-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4334-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4335-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4337-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4338-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4340-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4341-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4343-01A-02R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4345-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4346-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4347-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4351-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4352-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4354-01A-02R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4355-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4756-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4758-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4759-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4760-01A-02R-1419-13	KIRC	1	MultiMACs	GA
TCGA-BP-4761-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4762-01A-02R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4763-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4765-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4766-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4768-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4769-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4770-01A-01R-1502-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4771-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4775-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4776-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4777-01A-01R-1288-13	KIRC	1	MultiMACs	GA
TCGA-BP-4781-01A-01R-1304-13	KIRC	1	MultiMACs	GA
TCGA-BP-4782-01A-02R-1419-13	KIRC	1	MultiMACs	GA
TCGA-BP-4787-01A-01R-1304-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4789-01A-01R-1304-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4790-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4795-01A-02R-1419-13	KIRC	1	MultiMACs	GA
TCGA-BP-4797-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4798-01A-01R-1304-13	KIRC	1	MultiMACs	GA
TCGA-BP-4799-01A-01R-1304-13	KIRC	1	MultiMACs	GA
TCGA-BP-4801-01A-02R-1419-13	KIRC	1	MultiMACs	GA
TCGA-BP-4803-01A-01R-1304-13	KIRC	1	MultiMACs	GA
TCGA-BP-4804-01A-02R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4807-01A-01R-1304-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4959-01A-01R-1333-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4960-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4961-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4962-01A-01R-1333-13	KIRC	1	MultiMACs	GA
TCGA-BP-4963-01A-01R-1333-13	KIRC	1	MultiMACs	GA
TCGA-BP-4965-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4967-01A-01R-1333-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4968-01A-01R-1333-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4969-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4970-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4971-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4972-01A-01R-1333-13	KIRC	1	MultiMACs	GA
TCGA-BP-4973-01A-01R-1333-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4974-01A-01R-1333-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4975-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4977-01A-01R-1333-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4981-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4982-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4983-01A-01R-1333-13	KIRC	1	MultiMACs	GA
TCGA-BP-4985-01A-01R-1333-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4987-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4989-01A-01R-1333-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4991-01A-01R-1333-13	KIRC	1	MultiMACs	GA
TCGA-BP-4992-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4993-01A-02R-1419-13	KIRC	1	MultiMACs	GA
TCGA-BP-4994-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-4998-01A-01R-1333-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-5000-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-5001-01A-01R-1333-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-5004-01A-01R-1333-13	KIRC	1	MultiMACs	GA
TCGA-BP-5007-01A-01R-1762-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-5008-01A-01R-1333-13	KIRC	1	MultiMACs	HiSeq
TCGA-BP-5010-01A-02R-1419-13	KIRC	1	MultiMACs	GA
TCGA-BP-5168-01A-01R-1419-13	KIRC	1	MultiMACs	GA
TCGA-BP-5169-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5170-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5173-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5174-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5175-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5176-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5177-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5178-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5180-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5182-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5183-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5184-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5185-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5186-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5187-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5189-01A-02R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5190-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5191-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5192-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5194-01A-02R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5195-01A-02R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5196-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5198-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5200-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5201-01A-01R-1425-13	KIRC	1	MultiMACs	GA
TCGA-BP-5202-01A-02R-1425-13	KIRC	1	MultiMACs	GA
TCGA-CJ-4634-01A-01R-1187-13	KIRC	1	MultiMACs	GA
TCGA-CJ-4635-01A-02R-1304-13	KIRC	1	MultiMACs	HiSeq
TCGA-CJ-4636-01A-01R-1187-13	KIRC	1	MultiMACs	GA
TCGA-CJ-4637-01A-01R-1187-13	KIRC	1	MultiMACs	GA
TCGA-CJ-4638-01A-01R-1187-13	KIRC	1	MultiMACs	GA
TCGA-CJ-4639-01A-01R-1187-13	KIRC	1	MultiMACs	GA
TCGA-CJ-4640-01A-01R-1187-13	KIRC	1	MultiMACs	GA
TCGA-CJ-4641-01A-01R-1187-13	KIRC	1	MultiMACs	GA
